Serial No. Of Polling Station,Building in which it will be located,Polling Area,Winner_Party,Winner_Votes,Runner_Up_Votes,Margin_Percentage
275,"Government Higher Secondary School, East Side South building Northern Portion West Facing, Nangur","1. Nangur (R.V) And (P), Narayanapuram North ward:1, 2. Nangur (R.V) And (P), Narayanan Street South ward:1, 3. Nangur (R.V) And (P), Mainroad ward:2, 4. Nangur (R.V) And (P), Road Street ward:2, 5. Nangur (R.V) And (P), Thirumenikoodam ward:2, 999. OVERSEAS
ELECTORS",All India Anna Dravida Munnetra Kazhagam,221,112,22.755741127348646
