Label,Total_Votes,Share_Percentage
AIADMK,68862,34.91562892954205
TVK,61997,31.4348152354683
DMK,59387,30.11144688273232
NTK,4904,2.48651279763112
BSP,380,0.1926743195554294
AIPTMMK,236,0.1196608931975824
TAVAK,200,0.1014075366081207
